,country_code,Job Title,Gender,Quantity,Percentage
0,AT,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,2%
1,AT,Automatic Data Processing Planner,Female,1,1%
2,AT,Automatic Data Processing Planner,Male,1,1%
3,AT,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,2,2%
4,AT,Clinical Data Specialist,Male,1,1%
5,AT,Computer or Data Processing Systems Consultant,Female,1,1%
6,AT,Computer or Data Processing Systems Consultant,Male,2,2%
7,AT,Crime Data Specialist,Male,1,1%
8,AT,Data Administrator,Female,1,1%
9,AT,Data Base Design Analyst,Female,1,1%
10,AT,Data Base Design Analyst,Male,1,1%
11,AT,Data Coder Operator,Male,1,1%
12,AT,Data Communications Software Consultant,Female,1,1%
13,AT,Data Communications Software Consultant,Male,1,1%
14,AT,Data Coordinator,Male,2,2%
15,AT,Data Entry Representative,Female,1,1%
16,AT,Data Entry Specialist,Female,1,1%
17,AT,Data Keyer,Male,1,1%
18,AT,Data Management Associate,Male,1,1%
19,AT,Data Management Information Technology Specialist,Female,1,1%
20,AT,Data Officer,Male,2,2%
21,AT,Data Processing Auditor,Female,2,2%
22,AT,Data Processing Auditor,Male,1,1%
23,AT,Data Processing Systems Project Planner,Male,1,1%
24,AT,Data Security Analyst,Male,2,2%
25,AT,Data Systems Manager,Female,1,1%
26,AT,Data Warehouse Developer,Male,1,1%
27,AT,Data Warehousing Engineer,Female,2,2%
28,AT,Data Warehousing Engineer,Male,3,3%
29,AT,Data Warehousing Manager,Female,1,1%
30,AT,Database Administration Associate,Male,1,1%
31,AT,Database Administration Manager,Male,1,1%
32,AT,Database Architect,Male,1,1%
33,AT,Database Coordinator,Male,1,1%
34,AT,Database Design Analyst,Male,1,1%
35,AT,Database Developer,Female,1,1%
36,AT,Database Development and Administration Project Manager,Female,1,1%
37,AT,Database Engineer,Female,1,1%
38,AT,Database Engineer,Male,1,1%
39,AT,Database Manager,Female,1,1%
40,AT,Database Marketing Analyst,Male,1,1%
41,AT,Database Modeler,Female,1,1%
42,AT,Database Security Administrator,Female,1,1%
43,AT,Database Security Administrator,Male,2,2%
44,AT,Database Security Expert,Male,1,1%
45,AT,Database Software Technician,Male,2,2%
46,AT,Databases Computer Consultant,Male,1,1%
47,AT,Director of Data Operations,Male,1,1%
48,AT,Electronic Data Processing Auditor (EDP Auditor),Male,1,1%
49,AT,Field Artillery Automated Tactical Data System Specialist,Female,1,1%
50,AT,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,1,1%
51,AT,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
52,AT,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
53,AT,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,1,1%
54,AT,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,2,2%
55,AT,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,2,2%
56,AT,Internet Database Specialist,Male,1,1%
57,AT,Maintenance Data Analyst,Female,1,1%
58,AT,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,1,1%
59,AT,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,1,1%
60,AT,Not working,Female,29,30%
61,AT,Not working,Male,30,31%
62,BE,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
63,BE,Automatic Data Processing Planner,Male,2,2%
64,BE,Automatic Data Processing Planner (ADP Planner),Male,1,1%
65,BE,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,2,2%
66,BE,Clinical Data Associate,Female,2,2%
67,BE,Clinical Data Associate,Male,1,1%
68,BE,Clinical Data Coordinator,Male,1,1%
69,BE,Crime Data Specialist,Female,1,1%
70,BE,Data Administrator,Female,1,1%
71,BE,Data Administrator,Male,2,2%
72,BE,Data Architect,Female,1,1%
73,BE,Data Architect,Male,2,2%
74,BE,Data Base Design Analyst,Male,1,1%
75,BE,Data Capture Specialist,Male,1,1%
76,BE,Data Collector,Female,1,1%
77,BE,Data Communications Analyst,Male,1,1%
78,BE,Data Coordinator,Male,1,1%
79,BE,Data Entry Associate,Female,1,1%
80,BE,Data Entry Representative,Male,1,1%
81,BE,Data Entry Specialist,Male,1,1%
82,BE,Data Management Associate,Female,1,1%
83,BE,Data Management Information Technology Specialist,Female,1,1%
84,BE,Data Management Information Technology Specialist,Male,1,1%
85,BE,Data Manager,Male,1,1%
86,BE,Data Miner,Female,1,1%
87,BE,Data Officer,Female,2,2%
88,BE,Data Officer,Male,2,2%
89,BE,Data Processing Consultant,Female,1,1%
90,BE,Data Processing Manager,Female,1,1%
91,BE,Data Processing Systems Analyst,Female,1,1%
92,BE,Data Processing Systems Analyst,Male,1,1%
93,BE,Data Processing Systems Project Planner,Male,2,2%
94,BE,Data Recovery Planner,Male,1,1%
95,BE,Data Scientist,Female,2,2%
96,BE,Data Scientist,Male,2,2%
97,BE,Data Security Administrator,Female,2,2%
98,BE,Data Security Administrator,Male,1,1%
99,BE,Data Security Analyst,Male,2,2%
100,BE,Data Storage Specialist,Male,1,1%
101,BE,Data Systems Manager,Female,1,1%
102,BE,Data Warehouse Analyst,Female,1,1%
103,BE,Data Warehouse Developer,Male,1,1%
104,BE,Data Warehouse Specialist,Female,2,2%
105,BE,Data Warehousing Manager,Female,2,2%
106,BE,Database Administration Associate,Male,2,2%
107,BE,Database Architect,Male,1,1%
108,BE,Database Consultant,Female,1,1%
109,BE,Database Consultant,Male,1,1%
110,BE,Database Coordinator,Male,1,1%
111,BE,Database Design Analyst,Male,1,1%
112,BE,Database Designer,Male,2,2%
113,BE,Database Development and Administration Project Manager,Male,1,1%
114,BE,Database Engineer,Female,1,1%
115,BE,Database Engineer,Male,2,2%
116,BE,Database Management System Specialist (DBMS Specialist),Female,1,1%
117,BE,Database Management System Specialist (DBMS Specialist),Male,1,1%
118,BE,Database Manager,Female,2,2%
119,BE,Database Manager,Male,1,1%
120,BE,Database Marketing Analyst,Female,2,2%
121,BE,Database Security Administrator,Male,1,1%
122,BE,Database Software Technician,Female,1,1%
123,BE,Database Tester,Female,1,1%
124,BE,Database Tester,Male,1,1%
125,BE,Director of Data Operations,Female,1,1%
126,BE,Director of Data Operations,Male,2,2%
127,BE,Electronic Data Processing Auditor (EDP Auditor),Male,1,1%
128,BE,Field Artillery Automated Tactical Data System Specialist,Male,1,1%
129,BE,Flight Data Technician,Female,1,1%
130,BE,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
131,BE,Geographic Information Systems Data Manager (GIS Data Manager),Male,2,2%
132,BE,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,2%
133,BE,Head of Information Systems and Data Processing,Male,1,1%
134,BE,Health Data Analyst,Male,3,3%
135,BE,Log Data Technician,Male,1,1%
136,BE,Marketing Database Analyst,Male,1,1%
137,BE,Medical Data Analyst,Male,1,1%
138,BE,Not working,Female,45,47%
139,BE,Not working,Male,31,32%
140,BE,Oracle Database Administrator (Oracle DBA),Female,1,1%
141,BE,Reference Data Expert,Male,1,1%
142,BE,SQL Database Administrator,Male,1,1%
143,BG,Automatic Data Processing Planner,Female,1,1%
144,BG,Automatic Data Processing Planner (ADP Planner),Male,1,1%
145,BG,Business Database Analyst,Male,1,1%
146,BG,Clinical Data Management Associate Director,Male,1,1%
147,BG,Clinical Data Manager,Male,1,1%
148,BG,Computer or Data Processing Systems Consultant,Male,1,1%
149,BG,Data Abstractor,Female,1,1%
150,BG,Data Administrator,Female,1,1%
151,BG,Data Administrator,Male,1,1%
152,BG,Data Architect,Female,2,2%
153,BG,Data Base Design Analyst,Male,1,1%
154,BG,Data Center Manager,Male,1,1%
155,BG,Data Center Operator,Male,1,1%
156,BG,Data Communications Analyst,Female,1,1%
157,BG,Data Compiler,Female,1,1%
158,BG,Data Control Assistant,Male,1,1%
159,BG,Data Coordinator,Female,1,1%
160,BG,Data Management Associate,Male,1,1%
161,BG,Data Management Information Technology Specialist,Male,1,1%
162,BG,Data Miner,Female,2,2%
163,BG,Data Modeling Specialist,Female,1,1%
164,BG,Data Officer,Female,1,1%
165,BG,Data Operations Director,Female,1,1%
166,BG,Data Processing Auditor,Female,1,1%
167,BG,Data Processing Auditor,Male,1,1%
168,BG,Data Processing Manager,Female,1,1%
169,BG,Data Processing Manager,Male,2,2%
170,BG,Data Processing Systems Analyst,Female,1,1%
171,BG,Data Processing Systems Analyst,Male,1,1%
172,BG,Data Recovery Planner,Female,1,1%
173,BG,Data Reduction Technician,Male,1,1%
174,BG,Data Security Administrator,Female,1,1%
175,BG,Data Security Analyst,Female,1,1%
176,BG,Data Storage Specialist,Female,1,1%
177,BG,Data Systems Manager,Female,1,1%
178,BG,Data Warehouse Architect,Female,1,1%
179,BG,Data Warehouse Architect,Male,2,2%
180,BG,Data Warehouse Developer,Female,1,1%
181,BG,Data Warehouse Developer,Male,1,1%
182,BG,Data Warehouse Specialist,Male,5,5%
183,BG,Data Warehousing Engineer,Female,1,1%
184,BG,Data Warehousing Specialist,Female,1,1%
185,BG,Data Warehousing Specialist,Male,1,1%
186,BG,Database Administration Associate,Female,1,1%
187,BG,Database Administration Associate,Male,1,1%
188,BG,Database Administration Manager,Female,1,1%
189,BG,Database Analyst,Female,1,1%
190,BG,Database Architect,Male,1,1%
191,BG,Database Consultant,Female,1,1%
192,BG,Database Coordinator,Male,1,1%
193,BG,Database Design Analyst,Male,1,1%
194,BG,Database Designer,Female,2,2%
195,BG,Database Development Project Manager,Female,1,1%
196,BG,Database Modeler,Male,2,2%
197,BG,Database Security Administrator,Male,1,1%
198,BG,Database Security Expert,Male,1,1%
199,BG,Database Software Technician,Female,1,1%
200,BG,Database Software Technician,Male,1,1%
201,BG,Database Tester,Female,2,2%
202,BG,Director of Data Operations,Male,1,1%
203,BG,Electronic Data Processing Auditor (EDP Auditor),Male,1,1%
204,BG,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,3,3%
205,BG,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,1%
206,BG,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,1%
207,BG,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,3,3%
208,BG,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,1,1%
209,BG,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,1,1%
210,BG,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,1%
211,BG,Head of Information Systems and Data Processing,Female,1,1%
212,BG,Head of Information Systems and Data Processing,Male,2,2%
213,BG,Internet Database Specialist,Male,4,4%
214,BG,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Female,1,1%
215,BG,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,1,1%
216,BG,Not working,Female,26,27%
217,BG,Not working,Male,19,20%
218,BG,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
219,BG,SQL Database Administrator,Male,2,2%
220,BG,Survey Data Technician,Male,1,1%
221,CY,Clinical Trials Data Coordinator,Female,1,1%
222,CY,Data Communications Analyst,Female,1,1%
223,CY,Data Management Associate,Male,1,1%
224,CY,Data Modeling Specialist,Male,1,1%
225,CY,Data Systems Manager,Male,1,1%
226,CY,Data Warehousing Specialist,Male,1,1%
227,CY,Database Administrator (DBA),Male,1,1%
228,CY,Head of Information Systems and Data Processing,Male,1,1%
229,CY,Not working,Female,2,2%
230,CY,Not working,Male,3,3%
231,CZ,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,1,1%
232,CZ,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,1,1%
233,CZ,Automatic Data Processing Planner,Male,2,2%
234,CZ,Automatic Data Processing Planner (ADP Planner),Female,1,1%
235,CZ,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,1,1%
236,CZ,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,2,2%
237,CZ,Clinical Data Coordinator,Male,1,1%
238,CZ,Computer or Data Processing Systems Consultant,Female,1,1%
239,CZ,Computer or Data Processing Systems Consultant,Male,2,2%
240,CZ,Data Acquisition Technician,Male,1,1%
241,CZ,Data Administrator,Female,2,2%
242,CZ,Data Architect,Female,1,1%
243,CZ,Data Architect,Male,1,1%
244,CZ,Data Center Operator,Male,1,1%
245,CZ,Data Collection Technician,Female,1,1%
246,CZ,Data Communications Analyst,Male,1,1%
247,CZ,Data Communications Software Consultant,Female,1,1%
248,CZ,Data Control Assistant,Female,1,1%
249,CZ,Data Coordinator,Male,1,1%
250,CZ,Data Entry Machine Operator,Female,1,1%
251,CZ,Data Entry Specialist,Female,1,1%
252,CZ,Data Keyer,Female,1,1%
253,CZ,Data Management Associate,Female,1,1%
254,CZ,Data Management Information Technology Specialist,Male,1,1%
255,CZ,Data Manager,Female,1,1%
256,CZ,Data Miner,Female,1,1%
257,CZ,Data Modeling Specialist,Female,1,1%
258,CZ,Data Modeling Specialist,Male,1,1%
259,CZ,Data Officer,Female,2,2%
260,CZ,Data Officer,Male,2,2%
261,CZ,Data Operations Director,Female,2,2%
262,CZ,Data Operations Director,Male,1,1%
263,CZ,Data Processing Auditor,Male,1,1%
264,CZ,Data Processing Auxiliary Equipment Operator,Female,1,1%
265,CZ,Data Processing Equipment Repairer,Male,1,1%
266,CZ,Data Processing Manager,Male,1,1%
267,CZ,Data Processing Mechanic,Female,1,1%
268,CZ,Data Processing Services Sales Representative,Female,1,1%
269,CZ,Data Processing Systems Analyst,Male,3,3%
270,CZ,Data Processing Systems Project Planner,Female,1,1%
271,CZ,Data Processing Systems Project Planner,Male,1,1%
272,CZ,Data Sciences Director,Male,1,1%
273,CZ,Data Scientist,Male,1,1%
274,CZ,Data Security Analyst,Female,1,1%
275,CZ,Data Security Analyst,Male,1,1%
276,CZ,Data Storage Specialist,Female,1,1%
277,CZ,Data Storage Specialist,Male,2,2%
278,CZ,Data Systems Manager,Male,1,1%
279,CZ,Data Technician,Male,1,1%
280,CZ,Data Warehouse Analyst,Female,1,1%
281,CZ,Data Warehouse Analyst,Male,1,1%
282,CZ,Data Warehouse Architect,Female,1,1%
283,CZ,Data Warehouse Architect,Male,1,1%
284,CZ,Data Warehouse Developer,Male,1,1%
285,CZ,Data Warehousing Engineer,Male,1,1%
286,CZ,Data Warehousing Manager,Female,1,1%
287,CZ,Data Warehousing Manager,Male,1,1%
288,CZ,Data Warehousing Specialist,Female,1,1%
289,CZ,Database Administration Associate,Male,1,1%
290,CZ,Database Administrator (DBA),Female,1,1%
291,CZ,Database Architect,Male,2,2%
292,CZ,Database Consultant,Female,1,1%
293,CZ,Database Consultant,Male,2,2%
294,CZ,Database Coordinator,Female,1,1%
295,CZ,Database Coordinator,Male,1,1%
296,CZ,Database Designer,Female,1,1%
297,CZ,Database Development Project Manager,Male,1,1%
298,CZ,Database Development and Administration Project Manager,Female,1,1%
299,CZ,Database Engineer,Male,3,3%
300,CZ,Database Management System Specialist (DBMS Specialist),Female,1,1%
301,CZ,Database Marketing Analyst,Female,1,1%
302,CZ,Database Security Administrator,Female,3,3%
303,CZ,Database Security Expert,Female,1,1%
304,CZ,Database Security Expert,Male,1,1%
305,CZ,Database Software Technician,Female,2,2%
306,CZ,Database Software Technician,Male,1,1%
307,CZ,Database Specialist,Female,1,1%
308,CZ,Database Tester,Male,2,2%
309,CZ,Databases Computer Consultant,Female,1,1%
310,CZ,Databases Computer Consultant,Male,1,1%
311,CZ,Databases Software Consultant,Male,1,1%
312,CZ,Director of Data Operations,Female,1,1%
313,CZ,Director of Data Operations,Male,2,2%
314,CZ,Electronic Data Processing Auditor (EDP Auditor),Female,1,1%
315,CZ,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,1%
316,CZ,Flight Test Data Acquisition Technician,Male,1,1%
317,CZ,GPS Field Data Collector (Global Positioning System Field Data Collector),Female,1,1%
318,CZ,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,1,1%
319,CZ,Geographic Information Systems Data Manager (GIS Data Manager),Female,1,1%
320,CZ,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,2%
321,CZ,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,1,1%
322,CZ,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,1%
323,CZ,Head of Information Systems and Data Processing,Male,3,3%
324,CZ,Health Data Analyst,Female,1,1%
325,CZ,Internet Database Specialist,Female,1,1%
326,CZ,Internet Database Specialist,Male,3,3%
327,CZ,Maintenance Data Analyst,Female,1,1%
328,CZ,Marketing Database Analyst,Male,1,1%
329,CZ,Micro Computer Data Processor,Male,1,1%
330,CZ,Naval Tactical Data System--Combat Information Center Officer,Female,1,1%
331,CZ,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,1,1%
332,CZ,Not working,Female,34,35%
333,CZ,Not working,Male,25,26%
334,CZ,Oracle Database Administrator (Oracle DBA),Female,1,1%
335,CZ,Oracle Database Administrator (Oracle DBA),Male,2,2%
336,CZ,SCADA Technician (Supervisory Control and Data Acquisition Technician),Male,1,1%
337,CZ,SQL Database Administrator,Male,1,1%
338,DE,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Female,3,3%
339,DE,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,4,4%
340,DE,Automatic Data Processing Planner,Female,2,2%
341,DE,Automatic Data Processing Planner,Male,7,7%
342,DE,Automatic Data Processing Planner (ADP Planner),Female,5,5%
343,DE,Automatic Data Processing Planner (ADP Planner),Male,8,8%
344,DE,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Female,4,4%
345,DE,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,5,5%
346,DE,Business Database Analyst,Female,1,1%
347,DE,Clinical Data Abstractor,Female,2,2%
348,DE,Clinical Data Abstractor,Male,2,2%
349,DE,Clinical Data Analyst,Female,2,2%
350,DE,Clinical Data Associate,Male,1,1%
351,DE,Clinical Data Coordinator,Male,3,3%
352,DE,Clinical Data Management Associate Director,Male,3,3%
353,DE,Clinical Data Management Manager (CDM Manager),Female,1,1%
354,DE,Clinical Data Manager,Male,1,1%
355,DE,Clinical Trials Data Coordinator,Male,1,1%
356,DE,Computer or Data Processing Systems Consultant,Female,5,5%
357,DE,Computer or Data Processing Systems Consultant,Male,7,7%
358,DE,Crime Data Specialist,Female,1,1%
359,DE,Customer Data Technician,Male,2,2%
360,DE,Data Abstractor,Female,1,1%
361,DE,Data Abstractor,Male,1,1%
362,DE,Data Administrator,Female,4,4%
363,DE,Data Administrator,Male,9,9%
364,DE,Data Architect,Female,1,1%
365,DE,Data Architect,Male,12,12%
366,DE,Data Base Design Analyst,Female,4,4%
367,DE,Data Base Design Analyst,Male,6,6%
368,DE,Data Center Manager,Female,1,1%
369,DE,Data Center Manager,Male,1,1%
370,DE,Data Center Operator,Female,2,2%
371,DE,Data Center Operator,Male,3,3%
372,DE,Data Coder Operator,Male,1,1%
373,DE,Data Collection Technician,Female,2,2%
374,DE,Data Collection Technician,Male,1,1%
375,DE,Data Communications Analyst,Female,7,7%
376,DE,Data Communications Analyst,Male,6,6%
377,DE,Data Communications Software Consultant,Female,2,2%
378,DE,Data Communications Software Consultant,Male,8,8%
379,DE,Data Compiler,Male,2,2%
380,DE,Data Control Clerk Supervisor,Male,1,1%
381,DE,Data Conversion Operator,Female,1,1%
382,DE,Data Conversion Operator,Male,2,2%
383,DE,Data Coordinator,Female,4,4%
384,DE,Data Coordinator,Male,7,7%
385,DE,Data Entry Machine Operator,Female,1,1%
386,DE,Data Entry Representative,Female,1,1%
387,DE,Data Entry Representative,Male,1,1%
388,DE,Data Entry Supervisor,Male,2,2%
389,DE,Data Entry Technician,Female,2,2%
390,DE,Data Entry Technician,Male,1,1%
391,DE,Data Input Clerk,Female,1,1%
392,DE,Data Input Clerk,Male,1,1%
393,DE,Data Keyer,Female,1,1%
394,DE,Data Keyer,Male,1,1%
395,DE,Data Management Associate,Male,5,5%
396,DE,Data Management Information Technology Specialist,Female,5,5%
397,DE,Data Management Information Technology Specialist,Male,6,6%
398,DE,Data Management Manager,Female,1,1%
399,DE,Data Manager,Female,1,1%
400,DE,Data Miner,Male,8,8%
401,DE,Data Modeler,Male,1,1%
402,DE,Data Modeling Specialist,Female,5,5%
403,DE,Data Modeling Specialist,Male,7,7%
404,DE,Data Officer,Female,10,10%
405,DE,Data Officer,Male,8,8%
406,DE,Data Operations Director,Male,3,3%
407,DE,Data Processing Auditor,Female,3,3%
408,DE,Data Processing Auditor,Male,2,2%
409,DE,Data Processing Auxiliary Equipment Operator,Male,2,2%
410,DE,Data Processing Clerk,Male,1,1%
411,DE,Data Processing Consultant,Female,4,4%
412,DE,Data Processing Consultant,Male,6,6%
413,DE,Data Processing Control Clerk,Female,1,1%
414,DE,Data Processing Equipment Repairer,Male,1,1%
415,DE,Data Processing Manager,Female,3,3%
416,DE,Data Processing Manager,Male,8,8%
417,DE,Data Processing Services Sales Representative,Female,1,1%
418,DE,Data Processing Services Sales Representative,Male,3,3%
419,DE,Data Processing Supervisor,Male,1,1%
420,DE,Data Processing Systems Analyst,Female,4,4%
421,DE,Data Processing Systems Analyst,Male,4,4%
422,DE,Data Processing Systems Project Planner,Female,1,1%
423,DE,Data Processing Systems Project Planner,Male,9,9%
424,DE,Data Processor,Female,1,1%
425,DE,Data Processor,Male,2,2%
426,DE,Data Recovery Planner,Female,1,1%
427,DE,Data Reduction Technician,Male,2,2%
428,DE,Data Sciences Director,Female,1,1%
429,DE,Data Sciences Director,Male,1,1%
430,DE,Data Scientist,Female,2,2%
431,DE,Data Scientist,Male,6,6%
432,DE,Data Security Administrator,Female,5,5%
433,DE,Data Security Administrator,Male,7,7%
434,DE,Data Security Analyst,Female,2,2%
435,DE,Data Security Analyst,Male,7,7%
436,DE,Data Specialist,Female,1,1%
437,DE,Data Specialist,Male,1,1%
438,DE,Data Storage Specialist,Female,6,6%
439,DE,Data Storage Specialist,Male,10,10%
440,DE,Data Systems Manager,Female,4,4%
441,DE,Data Systems Manager,Male,6,6%
442,DE,Data Technician,Female,1,1%
443,DE,Data Transcriber,Female,1,1%
444,DE,Data Transcriber,Male,2,2%
445,DE,Data Typist,Female,1,1%
446,DE,Data Typist,Male,1,1%
447,DE,Data Warehouse Analyst,Female,3,3%
448,DE,Data Warehouse Analyst,Male,6,6%
449,DE,Data Warehouse Architect,Female,4,4%
450,DE,Data Warehouse Architect,Male,8,8%
451,DE,Data Warehouse Developer,Female,6,6%
452,DE,Data Warehouse Developer,Male,9,9%
453,DE,Data Warehouse Specialist,Female,4,4%
454,DE,Data Warehouse Specialist,Male,8,8%
455,DE,Data Warehousing Engineer,Female,1,1%
456,DE,Data Warehousing Engineer,Male,6,6%
457,DE,Data Warehousing Manager,Female,4,4%
458,DE,Data Warehousing Manager,Male,4,4%
459,DE,Data Warehousing Specialist,Female,5,5%
460,DE,Data Warehousing Specialist,Male,6,6%
461,DE,Database Administration Associate,Female,4,4%
462,DE,Database Administration Associate,Male,5,5%
463,DE,Database Administration Manager,Female,6,6%
464,DE,Database Administration Manager,Male,8,8%
465,DE,Database Administration Project Manager,Male,3,3%
466,DE,Database Administrator (DBA),Female,2,2%
467,DE,Database Administrator (DBA),Male,2,2%
468,DE,Database Analyst,Female,3,3%
469,DE,Database Analyst,Male,3,3%
470,DE,Database Architect,Female,4,4%
471,DE,Database Architect,Male,5,5%
472,DE,Database Consultant,Female,7,7%
473,DE,Database Consultant,Male,6,6%
474,DE,Database Coordinator,Female,2,2%
475,DE,Database Coordinator,Male,7,7%
476,DE,Database Design Analyst,Female,2,2%
477,DE,Database Design Analyst,Male,2,2%
478,DE,Database Designer,Female,2,2%
479,DE,Database Designer,Male,3,3%
480,DE,Database Developer,Female,1,1%
481,DE,Database Developer,Male,1,1%
482,DE,Database Development Project Manager,Male,1,1%
483,DE,Database Development and Administration Project Manager,Female,3,3%
484,DE,Database Development and Administration Project Manager,Male,9,9%
485,DE,Database Engineer,Female,2,2%
486,DE,Database Engineer,Male,11,11%
487,DE,Database Management System Specialist (DBMS Specialist),Female,8,8%
488,DE,Database Management System Specialist (DBMS Specialist),Male,7,7%
489,DE,Database Manager,Female,2,2%
490,DE,Database Manager,Male,9,9%
491,DE,Database Marketing Analyst,Female,1,1%
492,DE,Database Marketing Analyst,Male,7,7%
493,DE,Database Modeler,Female,2,2%
494,DE,Database Modeler,Male,9,9%
495,DE,Database Programmer,Male,1,1%
496,DE,Database Security Administrator,Female,2,2%
497,DE,Database Security Administrator,Male,3,3%
498,DE,Database Security Expert,Female,1,1%
499,DE,Database Security Expert,Male,6,6%
500,DE,Database Software Technician,Female,4,4%
501,DE,Database Software Technician,Male,7,7%
502,DE,Database Specialist,Female,2,2%
503,DE,Database Specialist,Male,9,9%
504,DE,Database Tester,Female,1,1%
505,DE,Database Tester,Male,6,6%
506,DE,Databases Computer Consultant,Female,2,2%
507,DE,Databases Computer Consultant,Male,6,6%
508,DE,Databases Software Consultant,Female,1,1%
509,DE,Databases Software Consultant,Male,5,5%
510,DE,Datastage Developer,Male,3,3%
511,DE,Director of Data Operations,Female,5,5%
512,DE,Director of Data Operations,Male,2,2%
513,DE,Electronic Data Interchange System Developer (EDI System Developer),Female,8,8%
514,DE,Electronic Data Interchange System Developer (EDI System Developer),Male,5,5%
515,DE,Electronic Data Processing Auditor (EDP Auditor),Female,1,1%
516,DE,Electronic Data Processing Auditor (EDP Auditor),Male,8,8%
517,DE,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,6,6%
518,DE,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,5,5%
519,DE,Field Artillery Automated Tactical Data System Specialist,Male,1,1%
520,DE,Field Traffic Data Technician,Male,2,2%
521,DE,Flight Data Technician,Female,2,2%
522,DE,Flight Data Technician,Male,2,2%
523,DE,Flight Test Data Acquisition Technician,Male,2,2%
524,DE,GPS Field Data Collector (Global Positioning System Field Data Collector),Female,1,1%
525,DE,GPS Field Data Collector (Global Positioning System Field Data Collector),Male,3,3%
526,DE,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,5,5%
527,DE,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,5,5%
528,DE,Geographic Information Systems Data Manager (GIS Data Manager),Female,4,4%
529,DE,Geographic Information Systems Data Manager (GIS Data Manager),Male,6,6%
530,DE,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,4,4%
531,DE,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,11,11%
532,DE,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,5,5%
533,DE,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,6,6%
534,DE,Head of Information Systems and Data Processing,Female,5,5%
535,DE,Head of Information Systems and Data Processing,Male,7,7%
536,DE,Health Data Analyst,Male,1,1%
537,DE,Internet Database Specialist,Female,4,4%
538,DE,Internet Database Specialist,Male,7,7%
539,DE,LiDAR Data Analyst,Male,1,1%
540,DE,Log Data Technician,Female,1,1%
541,DE,Log Data Technician,Male,2,2%
542,DE,Maintenance Data Analyst,Female,1,1%
543,DE,Marketing Database Analyst,Female,1,1%
544,DE,Marketing Database Analyst,Male,2,2%
545,DE,Medical Data Analyst,Female,2,2%
546,DE,Micro Computer Data Processor,Female,1,1%
547,DE,Micro Computer Data Processor,Male,1,1%
548,DE,Naval Tactical Data System--Combat Information Center Officer,Male,1,1%
549,DE,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Female,1,1%
550,DE,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Male,2,2%
551,DE,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Female,1,1%
552,DE,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Male,1,1%
553,DE,Not working,Female,378,392%
554,DE,Not working,Male,231,239%
